123	-60031.726562
124	-55600.675781
125	-64332.429688
126	-59081.906250
127	-68630.054688
128	-57537.781250
129	-60859.785156
130	-61102.695312
131	-52943.019531
132	-55742.148438
133	-48139.113281
134	-50198.058594
135	-44020.765625
136	-38306.539062
137	-56518.957031
138	-44173.824219
139	-42125.359375
140	-30387.619141
141	-39856.812500
142	-37720.625000
143	-42231.003906
144	-32623.859375
145	-35772.324219
146	-39936.789062
147	-27218.744141
148	-33299.468750
149	-27526.507812
150	-20213.177734
151	-32780.316406
152	-15163.270508
153	-16840.675781
154	-15845.291992
155	-14307.047852
156	-6346.933594
157	-6138.238770
158	-17759.777344
159	-8071.196777
160	-7806.894531
161	4126.604004
162	7195.188477
163	2373.465576
164	5152.952148
165	-1016.849731
166	3896.646240
167	15257.705078
168	21949.214844
169	11425.586914
170	18086.216797
171	16082.097656
172	26289.519531
173	15382.017578
174	14810.376953
175	30145.115234
176	31876.322266
177	37385.382812
178	22326.210938
179	19798.972656
180	38406.558594
181	32796.535156
182	37917.000000
183	28987.388672
184	40586.484375
185	44851.457031
186	44932.007812
187	48737.496094
188	50989.281250
189	52466.851562
190	52609.812500
191	54529.195312
192	46469.062500
193	55483.261719
194	68860.242188
195	59616.500000
196	62987.597656
197	62301.765625
198	65944.242188
199	61585.601562
200	66157.023438
201	62208.343750
202	56992.937500
203	57660.234375
204	66920.101562
205	77403.437500
206	61903.683594
207	59761.074219
208	70408.257812
209	68352.273438
210	67385.070312
211	65218.839844
212	77282.023438
213	63787.582031
214	78757.179688
215	67636.593750
216	67722.734375
217	71341.343750
218	71363.546875
219	63105.062500
220	65738.554688
221	66754.859375
222	69972.125000
223	71963.070312
224	69189.984375
225	62608.949219
226	73956.031250
227	59611.171875
228	54623.980469
229	65023.980469
230	57228.144531
231	50475.140625
232	68364.148438
233	66362.640625
234	63723.269531
235	57487.437500
236	58918.917969
237	56899.214844
238	48939.464844
239	59422.218750
240	59839.339844
241	39281.417969
242	49572.894531
243	39524.945312
244	39468.253906
245	38753.769531
246	45712.667969
247	39286.425781
248	45154.785156
249	29216.662109
250	35545.343750
251	38368.535156
252	32892.953125
253	25217.703125
254	31034.041016
255	26569.558594
256	29518.951172
257	23230.212891
258	23646.435547
259	26418.062500
260	28205.121094
261	12932.697266
262	13030.744141
263	10691.250977
264	15536.503906
265	6830.938477
266	4981.262207
267	2332.029541
268	4308.431152
269	-1366.338501
270	-2838.551270
271	4440.088867
272	8664.250000
273	-12252.353516
274	-11027.997070
275	-1990.781982
276	-14912.484375
277	-5498.898926
278	-17556.207031
279	-16671.205078
280	-19654.775391
281	-25932.912109
282	-20759.634766
283	-33253.183594
284	-38005.132812
285	-31347.652344
286	-32233.378906
287	-39135.093750
288	-39830.039062
289	-40657.093750
290	-37952.222656
291	-35519.597656
292	-30111.478516
293	-53918.218750
294	-36908.343750
295	-40808.570312
296	-48609.898438
297	-45612.355469
298	-49962.148438
299	-65645.460938
300	-53126.500000
301	-61283.554688
302	-51292.472656
303	-45862.554688
304	-53650.398438
305	-49353.710938
306	-53343.988281
307	-53349.554688
308	-61315.476562
309	-58444.632812
310	-58436.789062
311	-66111.187500
312	-69162.062500
313	-67361.945312
314	-57589.941406
315	-66442.070312
316	-71373.664062
317	-64176.281250
318	-61631.921875
319	-64037.511719
320	-72331.507812
321	-63103.726562
322	-73780.414062
323	-79824.742188
324	-73603.265625
325	-74192.664062
326	-68944.546875
327	-67559.539062
328	-73824.695312
329	-65477.328125
330	-66483.882812
331	-58126.953125
332	-79279.281250
333	-69347.414062
334	-59897.027344
335	-68795.328125
336	-74465.796875
337	-62977.804688
338	-61535.050781
339	-59574.410156
340	-68187.304688
341	-54885.125000
342	-49844.234375
343	-52177.957031
344	-58219.390625
345	-56608.109375
346	-54462.410156
347	-53147.292969
348	-51119.468750
349	-55322.761719
350	-44935.082031
351	-45073.242188
352	-41350.769531
353	-39607.390625
354	-50059.058594
355	-50047.281250
356	-42112.878906
357	-33453.933594
358	-27336.115234
359	-30868.535156
360	-32188.943359
361	-25294.279297
362	-33721.746094
363	-30047.011719
364	-30041.341797
365	-20955.066406
366	-16812.777344
367	-23827.166016
368	-17079.818359
369	-18330.191406
370	-14428.230469
371	-12593.861328
372	-5607.953613
373	-9958.489258
374	-12334.109375
375	-12856.276367
376	9157.207031
377	-40.937397
378	11582.133789
379	-1049.284424
380	5182.674316
381	12559.084961
382	2395.031006
383	3640.800049
384	12255.957031
385	10690.551758
386	13990.064453
387	25340.509766
388	10912.021484
389	26451.785156
390	27057.458984
391	20041.427734
392	27076.560547
393	35193.960938
394	36236.101562
395	32653.400391
396	31360.474609
397	43606.148438
398	40581.937500
399	33852.542969
400	34355.109375
401	35669.484375
402	44147.539062
403	47852.949219
404	37339.671875
405	45708.296875
406	40143.656250
407	63457.023438
408	53104.875000
409	60928.828125
410	60595.683594
411	54117.972656
412	56522.187500
413	60369.378906
414	60708.183594
415	72456.609375
416	53096.851562
417	56864.339844
418	64774.238281
419	68459.960938
420	57950.191406
421	60297.203125
422	70119.062500
423	72451.781250
424	71492.242188
425	70948.296875
426	70281.531250
427	67010.125000
428	67755.632812
429	72693.085938
430	77509.734375
431	77164.960938
432	57752.457031
433	79488.687500
434	72728.273438
435	72311.265625
436	70443.156250
437	66342.093750
438	66692.132812
439	74952.703125
440	56141.816406
441	57144.343750
442	71834.039062
443	68562.312500
444	63945.867188
445	56760.863281
446	59287.417969
447	64222.613281
448	64076.062500
449	66372.171875
450	61746.878906
451	59742.714844
452	60482.042969
453	56332.714844
454	54604.578125
455	46132.281250
456	53987.246094
457	49694.363281
458	54139.957031
459	43078.460938
460	56083.382812
461	41055.203125
462	35414.359375
463	47359.730469
464	43982.968750
465	44455.769531
466	31249.035156
467	37590.121094
468	42271.449219
469	31081.314453
470	32501.980469
471	38079.308594
472	18446.939453
473	25759.507812
474	19509.250000
475	10449.186523
476	23877.064453
477	5106.709961
478	20524.251953
479	-533.604370
480	4757.047363
481	6138.646484
482	3820.676758
483	16108.354492
484	13602.893555
485	-3293.089844
486	-6705.985840
487	-3374.385986
488	-5812.773926
489	-9531.376953
490	-10869.067383
491	-9497.056641
492	-17580.859375
493	-1782.716797
494	-13866.719727
495	-19873.324219
496	-16096.002930
497	-31635.146484
498	-13689.018555
499	-30568.566406
500	-38810.613281
501	-34004.644531
502	-30843.726562
503	-27612.666016
504	-24061.185547
505	-43714.574219
506	-37463.921875
507	-36817.621094
508	-49956.675781
509	-49916.414062
510	-43311.074219
511	-54557.910156
512	-51152.460938
